k,prev_fname,curr_fname,prev_time_ms,curr_time_ms,dt_ms,dt_s,N_matches,des_cx,des_cy,des_perim,des_r23_14,des_rot,des_r12_34,cur_cx,cur_cy,cur_perim,cur_r23_14,cur_rot,cur_r12_34,e_cx,e_cy,e_perim,e_r23_14,e_rot_wrapped,e_r12_34,edot_cx,edot_cy,edot_perim,edot_r23_14,edot_rot,edot_r12_34,edot_cx_smooth,edot_cy_smooth,edot_perim_smooth,edot_r23_14_smooth,edot_rot_smooth,edot_r12_34_smooth
86,img_86.png,img_87.png,17000,17200,200,0.2,5765,0.5058239102363586,0.5035674571990967,1.764419436454773,1.0449669361114502,-0.010801345109939575,0.9669437408447266,0.490804523229599,0.5074183344841003,1.8096109628677368,1.0407047271728516,-0.014431944116950035,0.9547910094261169,-0.015019387006759644,0.003850877285003662,0.04519152641296387,-0.004262208938598633,-0.00363059900701046,-0.01215273141860962,-0.07509693503379822,0.01925438642501831,0.22595763206481934,-0.021311044692993164,-0.0181529950350523,-0.060763657093048096,0.002547411514049549,0.011644636211657202,0.20879146224167122,-0.010311992442031985,-0.00701541723982339,-0.0428728935538542
87,img_87.png,img_88.png,17200,17400,200,0.2,6347,0.47729042172431946,0.5293262004852295,1.806869387626648,1.0588589906692505,-0.015932820737361908,0.98398357629776,0.48385322093963623,0.5296781063079834,1.8299367427825928,1.0619900226593018,-0.012281125411391258,0.9801684021949768,0.0065627992153167725,0.00035190582275390625,0.023067355155944824,0.0031310319900512695,0.0036516953259706497,-0.003815174102783203,0.03281399607658386,0.0017595291137695312,0.11533677577972412,0.015655159950256348,0.01825847662985325,-0.019075870513916016,-0.0028664868107529094,0.013745262270230475,0.21281432792339774,-0.006855034979310444,-0.0029972360013590564,-0.04698814159497594
88,img_88.png,img_89.png,17400,17600,200,0.2,5829,0.4758749306201935,0.49953868985176086,1.7333159446716309,1.0571577548980713,0.010645963251590729,0.9751994013786316,0.4732573330402374,0.505176305770874,1.7961333990097046,1.0512497425079346,0.002456153044477105,0.9636222124099731,-0.0026175975799560547,0.005637615919113159,0.06281745433807373,-0.005908012390136719,-0.008189810439944267,-0.011577188968658447,-0.013087987899780273,0.028188079595565796,0.31408727169036865,-0.029540061950683594,-0.04094905033707619,-0.057885944843292236,-0.0020380910914460336,0.016578357111608297,0.22069083960242802,0.0013971765202029263,0.0011927340594816752,-0.056479661270161165
89,img_89.png,img_90.png,17600,17802,202,0.202,6781,0.47776782512664795,0.5116813778877258,1.768595814704895,1.0508826971054077,0.0028777068946510553,0.9284553527832031,0.47820982336997986,0.5145215392112732,1.8034815788269043,1.0608597993850708,0.01725146919488907,0.9127887487411499,0.0004419982433319092,0.0028401613235473633,0.03488576412200928,0.009977102279663086,0.014373762533068657,-0.015666604042053223,0.002188110025599599,0.014060203917324543,0.17270179092884064,0.04939159378409386,0.07115723937749863,-0.07755744457244873,0.0017349783102025037,0.018514232970770757,0.2209824219456393,0.0035288922040004308,-0.00030873141124149645,-0.06380361391067263
90,img_90.png,img_91.png,17802,18000,198,0.198,6235,0.48184943199157715,0.506153404712677,1.7710933685302734,1.0207476615905762,0.0008140011923387647,0.9798355102539062,0.4868726432323456,0.5091928243637085,1.816906452178955,1.0147981643676758,-0.014433135278522968,0.9680304527282715,0.005023211240768433,0.003039419651031494,0.04581308364868164,-0.005949497222900391,-0.015247136354446411,-0.011805057525634766,0.025369754061102867,0.015350604429841042,0.2313792109489441,-0.030047966167330742,-0.07700573652982712,-0.059621501713991165,0.004012600948081368,0.018371764793774358,0.2048284578905531,-0.0004278465148770473,-0.006011379319001206,-0.058467185839585024
91,img_91.png,img_92.png,18000,18200,200,0.2,6626,0.4803897440433502,0.5104185342788696,1.7988296747207642,1.0608891248703003,0.021167337894439697,0.961516797542572,0.47042784094810486,0.5145415663719177,1.8322911262512207,1.0563899278640747,0.027703717350959778,0.9539560079574585,-0.009961903095245361,0.004123032093048096,0.03346145153045654,-0.004499197006225586,0.006536379456520081,-0.007560789585113525,-0.04980951547622681,0.02061516046524048,0.16730725765228271,-0.02249598503112793,0.0326818972826004,-0.03780394792556763,0.003466935599003855,0.015762398493356675,0.18194423089413428,-0.0038742407399392337,-0.006733268849992379,-0.04328848061975125
92,img_92.png,img_93.png,18200,18400,200,0.2,6521,0.45034125447273254,0.5223483443260193,1.7421681880950928,1.0530612468719482,-0.0022470538970083,1.009988784790039,0.46348312497138977,0.5238936543464661,1.7757434844970703,1.0599491596221924,-0.002049094531685114,1.0052900314331055,0.013141870498657227,0.0015453100204467773,0.03357529640197754,0.006887912750244141,0.00019795936532318592,-0.004698753356933594,0.06570935249328613,0.007726550102233887,0.1678764820098877,0.0344395637512207,0.0009897968266159296,-0.02349376678466797,-0.0007648000043650628,0.011287204436797371,0.17086678252453583,-0.007284653674670656,0.002421604971659452,-0.03275055428811434
93,img_93.png,img_94.png,18400,18600,200,0.2,6463,0.4837198257446289,0.5032544136047363,1.7812565565109253,1.0224617719650269,0.027615102007985115,1.0162715911865234,0.4745730757713318,0.5067089200019836,1.821942687034607,1.0161060094833374,0.02309892140328884,1.0039688348770142,-0.00914674997329712,0.0034545063972473145,0.04068613052368164,-0.006355762481689453,-0.004516180604696274,-0.012302756309509277,-0.045733749866485596,0.017272531986236572,0.2034306526184082,-0.031778812408447266,-0.02258090302348137,-0.06151378154754639,-0.0063838943921731076,0.008043668493113155,0.18119222857114403,-0.015207249814515508,0.0151768108919262,-0.037168292493555154
94,img_94.png,img_95.png,18600,18802,202,0.202,6547,0.47735795378685,0.5190672874450684,1.8329856395721436,0.9883853197097778,-0.012568260543048382,0.9999604225158691,0.4757748544216156,0.5178520083427429,1.8631737232208252,0.9804811477661133,0.0034805566538125277,0.9972813129425049,-0.001583099365234375,-0.0012152791023254395,0.03018808364868164,-0.00790417194366455,0.016048816964030266,-0.002679109573364258,-0.007837125100195408,-0.006016233004629612,0.14944595098495483,-0.03912956267595291,0.07944958657026291,-0.013262918218970299,-0.006079897482826443,0.00978041820342159,0.20418660334331512,-0.02430958422689531,0.0185318315061992,-0.052859591251372254
95,img_95.png,img_96.png,18802,19000,198,0.198,6091,0.4566388726234436,0.5016089677810669,1.7617504596710205,0.9735694527626038,0.0003875101392623037,1.0389856100082397,0.46139615774154663,0.5056896209716797,1.8168954849243164,0.9722054600715637,-0.010572007857263088,1.019372820854187,0.004757285118103027,0.004080653190612793,0.0551450252532959,-0.001363992691040039,-0.010959518142044544,-0.019612789154052734,0.024026691913604736,0.020609360188245773,0.2785102427005768,-0.00688885198906064,-0.055351100862026215,-0.0990544930100441,0.0026192843761607136,0.01487734202239178,0.21858784385174904,-0.02700359354403061,0.005027436446365828,-0.06479902898589718
96,img_96.png,img_97.png,19000,19200,200,0.2,6623,0.4734145998954773,0.5168906450271606,1.8238250017166138,1.1155993938446045,0.01393156498670578,1.0105198621749878,0.46842339634895325,0.5212836861610413,1.8670283555984497,1.1096739768981934,0.024303968995809555,0.9993239641189575,-0.004991203546524048,0.004393041133880615,0.04320335388183594,-0.005925416946411133,0.010372404009103775,-0.011195898056030273,-0.02495601773262024,0.021965205669403076,0.2160167694091797,-0.029627084732055664,0.051862020045518875,-0.05597949028015137,0.010696848596582383,0.016129523198229384,0.21422578709789813,-0.021436309250418388,-0.016232525290506082,-0.06055042529236543
97,img_97.png,img_98.png,19200,19400,200,0.2,5703,0.45392340421676636,0.5190913677215576,1.781309723854065,1.117136001586914,0.026474734768271446,1.0010396242141724,0.46691858768463135,0.5220036506652832,1.8128550052642822,1.1138161420822144,0.007533177267760038,0.9922068119049072,0.01299518346786499,0.002912282943725586,0.031545281410217285,-0.003319859504699707,-0.01894155703485012,-0.008832812309265137,0.06497591733932495,0.01456141471862793,0.15772640705108643,-0.016599297523498535,-0.09470778703689575,-0.044164061546325684,0.008008739720822645,0.010703345506287959,0.20566589282463493,-0.011859359802138814,-0.02572737945773729,-0.04444175411064244
98,img_98.png,img_99.png,19400,19600,200,0.2,6045,0.4844178855419159,0.5296167731285095,1.8715968132019043,1.082271933555603,0.03657360374927521,1.065260648727417,0.47216105461120605,0.5286445021629333,1.9151699542999268,1.082065463066101,0.03810855373740196,1.063570499420166,-0.012256830930709839,-0.0009722709655761719,0.04357314109802246,-0.00020647048950195312,0.0015349499881267548,-0.0016901493072509766,-0.061284154653549194,-0.004861354827880859,0.2178657054901123,-0.0010323524475097656,0.007674749940633774,-0.008450746536254883,-0.0036378421381345954,0.005741229931771474,0.2080834081486774,-0.005369263707390871,-0.015719801980003327,-0.03200228693165705
99,img_99.png,img_100.png,19600,19801,201,0.201,5319,0.46370792388916016,0.5132293105125427,1.81936776638031,1.0383883714675903,0.002076114993542433,1.0460280179977417,0.46816346049308777,0.5140454769134521,1.867438554763794,1.0376437902450562,0.007329717744141817,1.0341641902923584,0.004455536603927612,0.0008161664009094238,0.04807078838348389,-0.0007445812225341797,0.005253602750599384,-0.0118638277053833,0.022166848182678223,0.004060529172420502,0.23915813863277435,-0.0037043842021375895,0.026137325912714005,-0.05902401730418205,-0.012299150096004104,0.00818859016082722,0.21415976669243986,-0.007316404334518405,-7.696258114852543e-05,-0.03089210574164152
100,img_100.png,img_101.png,19801,20000,199,0.199,5763,0.4730955958366394,0.5087840557098389,1.7798479795455933,1.0276283025741577,-0.0056923613883554935,0.9698054194450378,0.47109082341194153,0.5125672817230225,1.8289350271224976,1.026227593421936,-0.012614748440682888,0.9639230370521545,-0.002004772424697876,0.0037832260131835938,0.0490870475769043,-0.0014007091522216797,-0.0069223870523273945,-0.005882382392883301,-0.010074233636260033,0.019011186435818672,0.24666857719421387,-0.007038739509880543,-0.034785863012075424,-0.02955971099436283,-0.008224567457216173,0.01395249039766227,0.21490461616054013,-0.014059869561294824,0.003850832342509764,-0.03647860590085986
101,img_101.png,img_102.png,20000,20200,200,0.2,5990,0.498651921749115,0.5131794214248657,1.8608955144882202,0.9802488088607788,-0.01602214202284813,0.9993599653244019,0.49202603101730347,0.521313488483429,1.883543848991394,0.9725903272628784,-0.007541127968579531,0.9936062097549438,-0.0066258907318115234,0.008134067058563232,0.022648334503173828,-0.007658481597900391,0.008481014519929886,-0.005753755569458008,-0.03312945365905762,0.04067033529281616,0.11324167251586914,-0.03829240798950195,0.04240507259964943,-0.02876877784729004,0.007604065041170384,0.014545445391450328,0.21952159590883621,-0.014404434497489575,-0.005238111925839371,-0.04233762333582442
102,img_102.png,img_103.png,20200,20400,200,0.2,4308,0.46205025911331177,0.5462034344673157,1.7497599124908447,1.0641462802886963,-0.024142784997820854,1.0267771482467651,0.4820333421230316,0.5366608500480652,1.8141483068466187,1.0674244165420532,-0.04207774996757507,1.013566493988037,0.01998308300971985,-0.009542584419250488,0.06438839435577393,0.0032781362533569336,-0.01793496496975422,-0.013210654258728027,0.09991541504859924,-0.04771292209625244,0.32194197177886963,0.016390681266784668,-0.08967482298612595,-0.06605327129364014,0.024657221416014594,0.00914898482419566,0.23279934244805467,-0.003122927929611027,-0.01705536475387297,-0.04502404605822335
103,img_103.png,img_104.png,20400,20600,200,0.2,4391,0.479651540517807,0.562496542930603,1.7706886529922485,0.9693242907524109,0.0345030315220356,1.0378403663635254,0.4689006805419922,0.5756685733795166,1.815269112586975,0.9689958095550537,0.04796024039387703,1.0335026979446411,-0.01075085997581482,0.013172030448913574,0.04458045959472656,-0.00032848119735717773,0.01345720887184143,-0.004337668418884277,-0.0537542998790741,0.06586015224456787,0.2229022979736328,-0.0016424059867858887,0.06728604435920715,-0.021688342094421387,0.03200346186406505,0.002988163268873404,0.2407686846788046,0.01112897362345061,-0.02319393391379914,-0.04237517814767237
104,img_104.png,img_105.png,20600,20801,201,0.201,4770,0.4492190480232239,0.5375587940216064,1.712363839149475,1.0614142417907715,-0.013501657173037529,1.033420205116272,0.47081440687179565,0.5276221036911011,1.7579458951950073,1.0670360326766968,-0.03298363834619522,1.0228707790374756,0.021595358848571777,-0.009936690330505371,0.04558205604553223,0.005621790885925293,-0.019481981173157692,-0.010549426078796387,0.10743959248065948,-0.04943626746535301,0.2267763912677765,0.027969108894467354,-0.0969252735376358,-0.05248470604419708,0.02727498955982344,0.000158689491744043,0.23585213586195306,0.015192231065612192,-0.020469514671803565,-0.034906531087278314
105,img_105.png,img_106.png,20801,21000,199,0.199,5551,0.483712375164032,0.5276767611503601,1.8051432371139526,1.0294116735458374,0.005090593826025724,1.0084775686264038,0.4759853780269623,0.534518301486969,1.8518685102462769,1.0311086177825928,0.007403046824038029,1.0037318468093872,-0.007726997137069702,0.006841540336608887,0.04672527313232422,0.001696944236755371,0.0023124529980123043,-0.0047457218170166016,-0.03882913291454315,0.03437959775328636,0.23480036854743958,0.008527358062565327,0.01162036694586277,-0.023847848176956177,0.017409479692898317,0.0026113462514543327,0.22915343375218714,0.005866789237384382,-0.010985202827780155,-0.027987582554927257
106,img_106.png,img_107.png,21000,21200,200,0.2,5359,0.4770992398262024,0.5453961491584778,1.766018271446228,1.02748441696167,-0.005483969114720821,0.9779744744300842,0.4830114245414734,0.5439998507499695,1.804078221321106,1.021151065826416,0.0031918808817863464,0.9751899838447571,0.005912184715270996,-0.0013962984085083008,0.03805994987487793,-0.006333351135253906,0.008675849996507168,-0.0027844905853271484,0.02956092357635498,-0.006981492042541504,0.19029974937438965,-0.03166675567626953,0.043379250913858414,-0.013922452926635742,0.012032954440556798,0.009673335635905814,0.2283962781902916,-0.008136500158479845,-0.0025243084732725334,-0.028480407486660708
107,img_107.png,img_108.png,21200,21400,200,0.2,4790,0.4753640294075012,0.5473300218582153,1.7045695781707764,1.0478870868682861,-0.009845457039773464,0.9385963678359985,0.4825725257396698,0.5495306849479675,1.7670150995254517,1.0499202013015747,-0.02924148179590702,0.9269108772277832,0.007208496332168579,0.0022006630897521973,0.06244552135467529,0.0020331144332885742,-0.01939602568745613,-0.011685490608215332,0.036042481660842896,0.011003315448760986,0.31222760677337646,0.010165572166442871,-0.09698012471199036,-0.05842745304107666,0.015371717318461198,0.016506884420278162,0.22766640342599787,-0.01636659969705827,-0.0031624935257436168,-0.037675339773947894
108,img_108.png,img_109.png,21400,21600,200,0.2,5287,0.5121063590049744,0.5409411191940308,1.7445608377456665,0.9877052307128906,-0.012948245741426945,0.9894191026687622,0.505318820476532,0.5510194301605225,1.773293375968933,0.9824759364128113,0.003352240426465869,0.9837298393249512,-0.006787538528442383,0.0100783109664917,0.0287325382232666,-0.005229294300079346,0.016300486400723457,-0.005689263343811035,-0.033937692642211914,0.050391554832458496,0.143662691116333,-0.02614647150039673,0.08150243014097214,-0.028446316719055176,0.022777196175454567,0.0182947735126947,0.2245427993186657,-0.014155161527303034,-0.01563250855153943,-0.049719267300471166
109,img_109.png,img_110.png,21600,21801,201,0.201,3950,0.4628227651119232,0.5506301522254944,1.7357981204986572,0.9724835753440857,0.04199893772602081,0.9936018586158752,0.48323142528533936,0.5472385287284851,1.7896052598953247,0.9706373810768127,0.0248037688434124,0.9756855964660645,0.020408660173416138,-0.0033916234970092773,0.05380713939666748,-0.0018461942672729492,-0.017195168882608414,-0.01791626214981079,0.1015356183052063,-0.01687374897301197,0.26769721508026123,-0.009185045957565308,-0.08554810285568237,-0.08913563191890717,0.024792486255775608,0.016588891884462744,0.22618216127413002,-0.00327290345719127,-0.033514498316342047,-0.05793125000182231
110,img_110.png,img_111.png,21801,22000,199,0.199,5069,0.5126010775566101,0.5384581685066223,1.7737785577774048,0.9849720597267151,-0.01538851484656334,0.931638777256012,0.5029506087303162,0.542523205280304,1.8146390914916992,0.9876381754875183,-0.022375499829649925,0.929121196269989,-0.009650468826293945,0.004065036773681641,0.040860533714294434,0.0026661157608032227,-0.006986984983086586,-0.0025175809860229492,-0.048494819551706314,0.020427320152521133,0.2053293138742447,0.013397566974163055,-0.0351104773581028,-0.01265116035938263,0.01654937151245163,0.015904197443651517,0.23291659329261946,0.007919127315463527,-0.04061949135708133,-0.05955268743003405
111,img_111.png,img_112.png,22000,22200,200,0.2,4828,0.47121870517730713,0.5256696939468384,1.7295241355895996,1.0408207178115845,-0.0051664868369698524,0.9426053762435913,0.4798052906990051,0.532188355922699,1.7833068370819092,1.0437180995941162,-0.006887361407279968,0.9208966493606567,0.008586585521697998,0.006518661975860596,0.05378270149230957,0.0028973817825317383,-0.0017208745703101158,-0.02170872688293457,0.04293292760848999,0.03259330987930298,0.26891350746154785,0.014486908912658691,-0.008604372851550579,-0.10854363441467285,0.003484891139615521,0.015363202643972573,0.23355230983960143,0.008803246374918913,-0.025510402774585387,-0.05548992901933623
112,img_112.png,img_113.png,22200,22400,200,0.2,5153,0.5071778893470764,0.5477866530418396,1.7400939464569092,1.0411618947982788,-0.01804005540907383,0.9065154194831848,0.504612922668457,0.5477166771888733,1.778497338294983,1.0404399633407593,-0.030182402580976486,0.9025712013244629,-0.0025649666786193848,-6.99758529663086e-05,0.03840339183807373,-0.0007219314575195312,-0.012142347171902657,-0.003944218158721924,-0.012824833393096924,-0.00034987926483154297,0.19201695919036865,-0.0036096572875976562,-0.060711733996868134,-0.01972109079360962,-0.004467617869896074,0.01188421481993847,0.22203874904867255,-0.002156369230960814,0.0007465740879023111,-0.050158346760713506
113,img_113.png,img_114.png,22400,22600,200,0.2,5821,0.4949568510055542,0.5413063764572144,1.7172783613204956,1.0069814920425415,0.0019061811035498977,0.9648220539093018,0.4870544970035553,0.5440950989723206,1.7635855674743652,1.0045768022537231,0.027041133493185043,0.9581438899040222,-0.007902354001998901,0.002788722515106201,0.04630720615386963,-0.0024046897888183594,0.02513495273888111,-0.006678164005279541,-0.03951177000999451,0.013943612575531006,0.23153603076934814,-0.012023448944091797,0.1256747543811798,-0.033390820026397705,-0.004101947824237717,0.008332472965990692,0.2075938854411164,-0.01401781277003404,0.014016610017018847,-0.04815403076378376
114,img_114.png,img_115.png,22600,22801,201,0.201,5008,0.4794316291809082,0.5522142052650452,1.6996634006500244,1.0145132541656494,0.0021351678296923637,0.9479962587356567,0.49211540818214417,0.5518717765808105,1.7370983362197876,1.006371021270752,-0.014836719259619713,0.930110514163971,0.012683779001235962,-0.00034242868423461914,0.037434935569763184,-0.008142232894897461,-0.016971886157989502,-0.01788574457168579,0.06310337781906128,-0.001703625195659697,0.1862434595823288,-0.04050862044095993,-0.08443724364042282,-0.08898380398750305,-0.001969479454448835,0.009504947618435898,0.20476255486334724,-0.016867198506798825,0.006742700206994748,-0.04809305536131893
115,img_115.png,img_116.png,22801,23000,199,0.199,5710,0.5057880878448486,0.5518602728843689,1.7277588844299316,1.0128778219223022,0.010410218499600887,1.0030871629714966,0.4933084547519684,0.5561730861663818,1.77021062374115,1.0149941444396973,0.014158292673528194,0.9991977214813232,-0.012479633092880249,0.0043128132820129395,0.04245173931121826,0.0021163225173950195,0.003748074173927307,-0.00388944149017334,-0.06271172314882278,0.021672427654266357,0.21332532167434692,0.010634786449372768,0.018834544345736504,-0.0195449311286211,-0.0044832170339664185,0.01330058356998231,0.21591433267797588,-0.014837037128162318,-0.005598733544583263,-0.046134399836911213
116,img_116.png,img_117.png,23000,23200,200,0.2,6147,0.4828920364379883,0.525851845741272,1.717842936515808,1.0061684846878052,-0.00037096987944096327,0.9680863618850708,0.48929768800735474,0.5292655229568481,1.7626454830169678,1.0028681755065918,0.0010093338787555695,0.9596664309501648,0.006405651569366455,0.003413677215576172,0.04480254650115967,-0.003300309181213379,0.0013803037581965327,-0.008419930934906006,0.032028257846832275,0.01706838607788086,0.22401273250579834,-0.016501545906066895,0.0069015189073979855,-0.04209965467453003,-0.008860140975891459,0.013290189281203322,0.2258047575256083,-0.018172265339140008,-0.009441322575067797,-0.04363838854004738
117,img_117.png,img_118.png,23200,23400,200,0.2,5251,0.49317511916160583,0.5584650039672852,1.7295434474945068,1.0317659378051758,0.005721301306039095,1.0062177181243896,0.4853917360305786,0.5596216320991516,1.7825831174850464,1.0251227617263794,-0.003733827732503414,0.9947323799133301,-0.007783383131027222,0.001156628131866455,0.05303966999053955,-0.006643176078796387,-0.009455129504203796,-0.01148533821105957,-0.03891691565513611,0.005783140659332275,0.26519834995269775,-0.033215880393981934,-0.04727564752101898,-0.05742669105529785,-0.009008661726333347,0.00877666710083229,0.21968353692423617,-0.026369122679160223,-0.006825513341507531,-0.044249863598324564
118,img_118.png,img_119.png,23400,23600,200,0.2,5283,0.47300779819488525,0.5501567125320435,1.7277740240097046,0.9919241666793823,0.02616243250668049,0.9853193759918213,0.47281143069267273,0.5510362386703491,1.7583950757980347,0.9817756414413452,0.042400795966386795,0.9768535494804382,-0.00019636750221252441,0.0008795261383056641,0.030621051788330078,-0.01014852523803711,0.016238363459706306,-0.008465826511383057,-0.000981837511062622,0.00439763069152832,0.1531052589416504,-0.05074262619018555,0.08119181543588638,-0.04232913255691528,-0.005730273569865579,0.006406078750279494,0.204511065920679,-0.03026264577663115,-0.0018804840933679054,-0.04927703487889409
119,img_119.png,img_120.png,23600,23801,201,0.201,5230,0.45663002133369446,0.5423985719680786,1.7210230827331543,1.044288158416748,0.047847434878349304,1.0042251348495483,0.46322351694107056,0.5432087779045105,1.7606682777404785,1.0461170673370361,0.02630534954369068,0.9917070865631104,0.006593495607376099,0.0008102059364318848,0.03964519500732422,0.001828908920288086,-0.021542085334658623,-0.012518048286437988,0.03280346095561981,0.0040308753959834576,0.19723977148532867,0.009099049493670464,-0.10717455297708511,-0.06227884441614151,-0.004670306310472848,0.010604050727145658,0.1992196850964905,-0.02674940501777577,0.007563971448780478,-0.05890977575184278
120,img_120.png,img_121.png,23801,24000,199,0.199,3811,0.4974284768104553,0.5775824785232544,1.773837685585022,0.9194143414497375,0.05925191938877106,1.0474447011947632,0.4816325306892395,0.5834806561470032,1.8237115144729614,0.911435604095459,0.0803888589143753,1.0366575717926025,-0.01579594612121582,0.005898177623748779,0.04987382888793945,-0.007978737354278564,0.021136939525604248,-0.010787129402160645,-0.07937661558389664,0.02963908389210701,0.2506222426891327,-0.04009415581822395,0.10621577501296997,-0.05420668050646782,-0.007685260342135895,0.017135908930232324,0.2091021594666541,-0.019476749861346048,0.018178150564984286,-0.07023483517631951
121,img_121.png,img_122.png,24000,24200,200,0.2,5669,0.4500364065170288,0.5275592803955078,1.7278252840042114,1.0526245832443237,0.003172001801431179,1.002357006072998,0.4645799398422241,0.5304571390151978,1.7662115097045898,1.0509274005889893,-0.00017612507508601993,0.9827774167060852,0.014543533325195312,0.0028978586196899414,0.03838622570037842,-0.0016971826553344727,-0.0033481267746537924,-0.019579589366912842,0.07271766662597656,0.014489293098449707,0.1919311285018921,-0.008485913276672363,-0.01674063317477703,-0.09789794683456421,-0.011510413269918262,0.018701484698832278,0.22565055148297014,-0.010610190509006419,0.016531435291057665,-0.07527062401521133
122,img_122.png,img_123.png,24200,24400,200,0.2,4458,0.49826571345329285,0.5632221698760986,1.758631706237793,0.9624208807945251,0.07035721838474274,1.0285500288009644,0.48103946447372437,0.5648059248924255,1.8100640773773193,0.960931122303009,0.0700547844171524,1.015759825706482,-0.01722624897956848,0.0015837550163269043,0.05143237113952637,-0.0014897584915161133,-0.00030243396759033203,-0.012790203094482422,-0.08613124489784241,0.007918775081634521,0.25716185569763184,-0.007448792457580566,-0.0015121698379516602,-0.06395101547241211,-0.012020818847674499,0.01330804658482515,0.24159422094559896,-0.0027745881251591883,-0.0030704617965656264,-0.06918066973825715
123,img_123.png,img_124.png,24400,24600,200,0.2,5359,0.4792906939983368,0.5537745356559753,1.7231905460357666,0.9651480317115784,0.041800204664468765,1.0178624391555786,0.4874551296234131,0.5568282008171082,1.7690544128417969,0.96642005443573,0.04242054373025894,1.0074586868286133,0.008164435625076294,0.0030536651611328125,0.04586386680603027,0.0012720227241516113,0.0006203390657901764,-0.010403752326965332,0.04082217812538147,0.015268325805664062,0.22931933403015137,0.006360113620758057,0.003101695328950882,-0.05201876163482666,-0.007618834358396087,0.0051368394160315675,0.250628011292067,-0.0021725579364288176,-0.026228149297850677,-0.05796524848504529
124,img_124.png,img_125.png,24600,24801,201,0.201,5630,0.5015497803688049,0.5506117939949036,1.7852399349212646,1.0262393951416016,0.06285876035690308,1.00907564163208,0.4964561462402344,0.5492631793022156,1.8395239114761353,1.0267655849456787,0.042522646486759186,0.9996861219406128,-0.005093634128570557,-0.0013486146926879883,0.054283976554870605,0.0005261898040771484,-0.02033611387014389,-0.009389519691467285,-0.025341462343931198,-0.00670952582731843,0.27006953954696655,0.002617859747260809,-0.10117468982934952,-0.04671402648091316,-0.0017684022627259609,0.0002901383692740314,0.24477460049717403,-0.010190001897738011,-0.03265420394500434,-0.050317404434232674
125,img_125.png,img_126.png,24801,25000,199,0.199,5600,0.48908260464668274,0.5583710670471191,1.7309542894363403,0.9744887351989746,0.05438442528247833,1.0107715129852295,0.48788896203041077,0.5580872297286987,1.7785786390304565,0.9641940593719482,0.06591647863388062,1.0021796226501465,-0.0011936426162719727,-0.00028383731842041016,0.04762434959411621,-0.010294675827026367,0.011532053351402283,-0.008591890335083008,-0.005998203996568918,-0.0014263181947171688,0.2393183410167694,-0.05173204094171524,0.05795001611113548,-0.04317532852292061,-0.0009156834181372694,0.001936929350640979,0.2268511403115753,-0.018214523214662364,-0.017746798924834696,-0.04518573844356107
126,img_126.png,img_127.png,25000,25200,200,0.2,5965,0.46124371886253357,0.542995274066925,1.7559525966644287,1.0176008939743042,0.029558910056948662,1.0200673341751099,0.47005289793014526,0.5452494621276855,1.7890841960906982,1.0185519456863403,0.02010287344455719,1.0080454349517822,0.008809179067611694,0.002254188060760498,0.03313159942626953,0.0009510517120361328,-0.009456036612391472,-0.012021899223327637,0.04404589533805847,0.01127094030380249,0.16565799713134766,0.004755258560180664,-0.04728018119931221,-0.060109496116638184,-0.006064531301431889,0.007241954052961181,0.21543542332806687,-0.01812780370731368,0.004524383459617269,-0.037095902612932635
127,img_127.png,img_128.png,25200,25400,200,0.2,5519,0.5150265097618103,0.5444605946540833,1.7335820198059082,1.027823567390442,0.044496819376945496,0.9912208318710327,0.49675101041793823,0.5480862259864807,1.7861555814743042,1.0251035690307617,0.05068002641201019,0.9864151477813721,-0.01827549934387207,0.003625631332397461,0.052573561668395996,-0.0027199983596801758,0.006183207035064697,-0.0048056840896606445,-0.09137749671936035,0.018128156661987305,0.26286780834198,-0.013599991798400879,0.030916035175323486,-0.024028420448303223,-0.009890801973464742,0.010677119271357947,0.224424443881559,-0.011411485159825305,0.015559054824873936,-0.031738613318063776
128,img_128.png,img_129.png,25400,25600,200,0.2,5647,0.45947957038879395,0.5544595718383789,1.7389127016067505,0.961243212223053,0.040237776935100555,1.0225417613983154,0.4715844988822937,0.5543195009231567,1.784095048904419,0.9603649377822876,0.045990847051143646,1.0198134183883667,0.012104928493499756,-0.00014007091522216797,0.04518234729766846,-0.0008782744407653809,0.005753070116043091,-0.0027283430099487305,0.06052464246749878,-0.0007003545761108398,0.22591173648834229,-0.004391372203826904,0.028765350580215454,-0.013641715049743652,-0.007377833648276096,0.010739202393077634,0.24538641491546775,-0.0031234239715962017,0.00581925770746589,-0.04157786031609158
129,img_129.png,img_130.png,25600,25802,202,0.202,5422,0.4912209212779999,0.5679044127464294,1.7098474502563477,0.9833828210830688,0.060360103845596313,0.9847298264503479,0.48308178782463074,0.5708063840866089,1.7662301063537598,0.9834262132644653,0.0482705682516098,0.9698883891105652,-0.00813913345336914,0.0029019713401794434,0.05638265609741211,4.3392181396484375e-05,-0.012089535593986511,-0.014841437339782715,-0.04029273986816406,0.014366194605827332,0.2791220545768738,0.0002148127678083256,-0.05984918400645256,-0.07347246259450912,-0.003735340309387622,0.009926297908892637,0.2590683360260666,0.004827611955141043,-0.017897558071568957,-0.062266851741658774
